Date,gross_exposure,net_exposure,n_long,n_short,max_position,concentration
2019-09-24,1.0,1.5265566588595902e-16,39,39,0.02168791412473459,0.027662482667096106
2019-09-25,1.0,1.5265566588595902e-16,39,39,0.02168791412473459,0.027662482667096106
2019-09-26,1.0,1.5265566588595902e-16,39,39,0.02168791412473459,0.027662482667096106
2019-09-27,1.0,1.5265566588595902e-16,39,39,0.02168791412473459,0.027662482667096106
2019-09-30,1.0,1.5265566588595902e-16,39,39,0.02168791412473459,0.027662482667096106
2019-10-01,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-03,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-04,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-07,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-09,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-10,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-11,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-14,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-15,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-16,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-17,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-18,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-22,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-23,1.0,8.326672684688674e-17,40,36,0.020404049301644665,0.027031361815377707
2019-10-24,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-10-25,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-10-27,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-10-29,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-10-30,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-10-31,1.0,4.163336342344337e-17,40,36,0.02406344484393748,0.026690805526988895
2019-11-01,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-04,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-05,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-06,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-07,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-08,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-11,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-13,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-14,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-15,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-18,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-19,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-20,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-21,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-22,0.9999999999999999,8.326672684688674e-17,45,45,0.020213677717183784,0.022983583967130752
2019-11-25,1.0,-8.326672684688674e-17,45,45,0.019545444134777278,0.023386714866254963
2019-11-26,1.0,-8.326672684688674e-17,45,45,0.019545444134777278,0.023386714866254963
2019-11-27,1.0,-8.326672684688674e-17,45,45,0.019545444134777278,0.023386714866254963
2019-11-28,1.0,-8.326672684688674e-17,45,45,0.019545444134777278,0.023386714866254963
2019-11-29,1.0,-8.326672684688674e-17,45,45,0.019545444134777278,0.023386714866254963
2019-12-02,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-03,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-04,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-05,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-06,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-09,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-10,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-11,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-12,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-13,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-16,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-17,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-18,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-19,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-20,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-23,1.0,-1.0408340855860843e-16,40,44,0.02235211158803192,0.026910409808747544
2019-12-24,0.9999999999999999,0.0031108316408659763,40,44,0.02507777079102165,0.02664427337229158
2019-12-26,0.9999999999999999,0.0031108316408659763,40,44,0.02507777079102165,0.02664427337229158
2019-12-27,0.9999999999999999,0.0031108316408659763,40,44,0.02507777079102165,0.02664427337229158
2019-12-30,0.9999999999999999,0.0031108316408659763,40,44,0.02507777079102165,0.02664427337229158
2019-12-31,0.9999999999999999,0.0031108316408659763,40,44,0.02507777079102165,0.02664427337229158
2020-01-01,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-02,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-03,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-06,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-07,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-08,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-09,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-10,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-13,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-14,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-15,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-16,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-17,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-20,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-21,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-22,1.0,4.163336342344337e-17,44,43,0.019404438846737093,0.024281786498790925
2020-01-23,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-24,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-27,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-28,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-29,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-30,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-01-31,1.0,-0.014462133507440314,44,43,0.025361553337686013,0.024938046896594884
2020-02-03,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-04,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-05,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-06,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-07,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-10,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-11,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-12,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-13,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-14,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-17,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-18,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-19,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-20,1.0,4.163336342344337e-17,39,38,0.023333007467741123,0.027116005534103493
2020-02-24,0.9999999999999998,2.6309194522664003e-05,39,38,0.02500948585593579,0.028054243879854286
2020-02-25,0.9999999999999998,2.6309194522664003e-05,39,38,0.02500948585593579,0.028054243879854286
2020-02-26,0.9999999999999998,2.6309194522664003e-05,39,38,0.02500948585593579,0.028054243879854286
2020-02-27,0.9999999999999998,2.6309194522664003e-05,39,38,0.02500948585593579,0.028054243879854286
2020-02-28,0.9999999999999998,2.6309194522664003e-05,39,38,0.02500948585593579,0.028054243879854286
2020-03-02,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-03,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-04,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-05,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-06,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-09,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-11,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-12,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-13,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-16,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-17,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-18,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-19,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-20,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-23,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-24,1.0,0.0012757991178540366,38,41,0.02503189497794635,0.027982234513998706
2020-03-25,1.0,0.0007905549939585532,38,41,0.02501976387484897,0.029174112830995545
2020-03-26,1.0,0.0007905549939585532,38,41,0.02501976387484897,0.029174112830995545
2020-03-27,1.0,0.0007905549939585532,38,41,0.02501976387484897,0.029174112830995545
2020-03-30,1.0,0.0007905549939585532,38,41,0.02501976387484897,0.029174112830995545
2020-03-31,1.0,0.0007905549939585532,38,41,0.02501976387484897,0.029174112830995545
2020-04-01,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-03,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-07,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-08,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-09,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-13,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-15,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-16,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-17,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-20,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-21,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-22,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-23,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-24,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-27,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-28,1.0,0.002994304733241235,37,42,0.025119143959488346,0.030636488713567438
2020-04-29,1.0,-8.326672684688674e-17,37,42,0.021952722865119883,0.0294028486017196
2020-04-30,1.0,-8.326672684688674e-17,37,42,0.021952722865119883,0.0294028486017196
2020-05-04,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-05,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-06,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-07,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-08,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-11,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-12,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-13,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-14,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-15,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-18,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-19,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-20,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-21,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-22,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-26,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-27,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-28,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-05-29,1.0,-0.036659164219803884,40,40,0.0259164791054951,0.02729519815422585
2020-06-01,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-02,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-03,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-04,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-05,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-08,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-09,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-10,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-11,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-12,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-15,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-16,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-17,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-18,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-19,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-22,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-23,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-24,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-25,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-26,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-29,1.0,-8.326672684688674e-17,43,47,0.018828780802630313,0.024675255429994006
2020-06-30,1.0,-2.5673907444456745e-16,43,47,0.018315071759611893,0.024972335193823116
2020-07-01,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-02,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-03,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-06,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-07,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-08,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-09,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-10,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-13,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-14,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-15,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-16,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-17,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-20,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-21,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-22,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-23,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-24,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-27,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-28,1.0,-4.683753385137379e-17,46,48,0.02372956756650923,0.02372585707137743
2020-07-29,1.0,-0.000664887183079943,46,48,0.025016622179576998,0.024323579008681075
2020-07-30,1.0,-0.000664887183079943,46,48,0.025016622179576998,0.024323579008681075
2020-07-31,1.0,-0.000664887183079943,46,48,0.025016622179576998,0.024323579008681075
2020-08-03,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-04,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-05,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-06,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-07,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-10,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-11,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-12,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-13,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-14,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-17,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-18,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-19,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-20,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-21,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-24,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-25,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-26,1.0,5.204170427930421e-17,43,43,0.01981066653495229,0.025313084178600568
2020-08-27,1.0,-6.245004513516506e-17,43,43,0.024892321247198132,0.026100888145325123
2020-08-28,1.0,-6.245004513516506e-17,43,43,0.024892321247198132,0.026100888145325123
2020-08-31,1.0,-6.245004513516506e-17,43,43,0.024892321247198132,0.026100888145325123
2020-09-01,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-02,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-03,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-04,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-07,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-08,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-09,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-10,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-11,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-14,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-15,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-16,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-17,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-18,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-21,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-22,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-23,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-24,0.9999999999999999,1.5612511283791264e-16,47,45,0.024065518804180733,0.023609535218713514
2020-09-25,1.0,2.42861286636753e-17,47,45,0.019628265770938246,0.023332794435139935
2020-09-28,1.0,2.42861286636753e-17,47,45,0.019628265770938246,0.023332794435139935
2020-09-29,1.0,2.42861286636753e-17,47,45,0.019628265770938246,0.023332794435139935
2020-09-30,1.0,2.42861286636753e-17,47,45,0.019628265770938246,0.023332794435139935
2020-10-01,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-05,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-06,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-07,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-08,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-09,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-12,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-13,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-14,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-15,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-16,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-19,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-20,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-21,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-22,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-23,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-26,1.0,1.3010426069826053e-16,53,41,0.022734229305980614,0.020747286602667246
2020-10-27,1.0,-6.245004513516506e-17,53,41,0.019724523277584703,0.021107203334089438
2020-10-28,1.0,-6.245004513516506e-17,53,41,0.019724523277584703,0.021107203334089438
2020-10-29,1.0,-6.245004513516506e-17,53,41,0.019724523277584703,0.021107203334089438
2020-10-30,1.0,-6.245004513516506e-17,53,41,0.019724523277584703,0.021107203334089438
2020-11-02,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-03,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-04,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-05,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-06,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-09,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-10,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-11,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-12,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-13,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-14,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-17,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-18,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-19,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-20,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-23,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-24,1.0,4.163336342344337e-17,44,41,0.02169608119229732,0.025771589259614314
2020-11-25,1.0,-2.7755575615628914e-17,44,41,0.01977541251208493,0.024380707547230207
2020-11-26,1.0,-2.7755575615628914e-17,44,41,0.01977541251208493,0.024380707547230207
2020-11-27,1.0,-2.7755575615628914e-17,44,41,0.01977541251208493,0.024380707547230207
2020-12-01,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-02,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-03,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-04,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-07,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-08,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-09,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-10,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-11,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-14,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-15,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-16,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-17,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-18,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-21,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
2020-12-22,1.0,-7.632783294297951e-17,49,44,0.019034432158657317,0.02202791378834689
